Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw
JBW101,27,32,32,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JJW049,13,31,31,0,1,148,-4,2007,kig,53,54,10,0,14,0,6,1
JJW051,14,32,32,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JJW053,14,34,34,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JJW056,14,34,34,0,1,155,-11,2007,kig,53,54,10,0,14,0,6,1
JJW059,17,34,34,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JJW060,17,33,33,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
JJW063,19,35,35,0,1,160,-16,2007,kig,53,54,10,0,14,0,6,1
MLS047,10,34,34,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
PLF077,30,32,32,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
TJH057,10,30,30,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
TJH061,12,28,28,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
TJH062,12,30,30,0,1,151,-7,2007,kig,53,54,10,0,14,0,6,1
TJH064,13,31,31,0,1,153,-9,2007,kig,53,54,10,0,14,0,6,1
TJH066,13,31,31,0,1,156,-12,2007,kig,53,54,10,0,14,0,6,1
TJH067,13,30,30,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
TJH068,13,31,31,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
TJH071,14,31,31,0,1,152,-8,2007,kig,53,54,10,0,14,0,6,1
TJH078,18,34,34,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
TJH083,25,31,31,0,1,154,-10,2007,kig,53,54,10,0,14,0,6,1
TJH084,28,30,30,0,1,149,-5,2007,kig,53,54,10,0,14,0,6,1
TJH085,31,33,33,0,1,153,-9,2007,kig,53,54,10,0,14,0,6,1
BCL010,3,27,27,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
BCL011,3,24,24,0,1,145,2,2008,kig,46,54,27,0,19,4,6,0
BCL013,3,26,26,0,1,145,2,2008,kig,46,54,27,0,19,4,6,0
BCL014,3,24,24,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
BCL015,3,25,25,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
BCL017,4,26,26,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
BCL020,4,24,24,0,1,145,2,2008,kig,46,54,27,0,19,4,6,0
BCL022,4,27,27,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
BCL023,4,25,25,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
BCL024,4,26,26,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
BCL025,4,25,25,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
BCL028,5,24,24,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
BCL029,5,28,28,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
BCL030,5,25,25,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
BCL031,5,27,27,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
BCL032,5,29,29,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
BCL033,5,27,27,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
BCL034,5,25,25,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
BCL035,6,29,29,0,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
BCL042,7,24,24,0,1,146,1,2008,kig,46,54,27,0,19,4,6,0
BCL046,8,29,29,0,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
BCL048,8,32,32,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
BCL050,9,30,30,0,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
BCL051,9,26,26,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
BCL052,11,28,28,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
BCL054,11,28,28,0,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
BCL055,11,24,24,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
BCL056,12,27,27,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
BCL057,12,35,35,0,1,158,-11,2008,kig,46,54,27,0,19,4,6,0
BCL058,13,32,32,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0
BCL063,16,27,27,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
BCL064,16,26,26,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
BCL065,16,25,25,0,1,144,3,2008,kig,46,54,27,0,19,4,6,0
BCL067,18,26,26,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
BCL071,25,35,35,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0
BCL074,26,27,27,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL011,1,24,24,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
JKL015,3,27,27,0,1,144,3,2008,kig,46,54,27,0,19,4,6,0
JKL018,4,30,30,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
JKL020,4,23,23,0,1,142,5,2008,kig,46,54,27,0,19,4,6,0
JKL024,5,30,30,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL025,5,28,28,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL033,7,26,26,0,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
JKL034,7,25,25,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
JKL040,9,30,30,0,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
JKL041,9,31,31,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
JKL042,9,30,30,0,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
JKL043,11,28,28,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL044,10,30,30,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
JKL046,11,31,31,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL047,11,24,24,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL049,12,29,29,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL050,13,19,19,0,1,141,6,2008,kig,46,54,27,0,19,4,6,0
JKL052,15,28,28,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
JKL053,15,29,29,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
JKL057,16,25,25,0,1,144,3,2008,kig,46,54,27,0,19,4,6,0
JKL059,16,28,28,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
JKL060,16,28,28,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
JKL062,16,32,32,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
JKL063,24,31,31,0,1,155,-8,2008,kig,46,54,27,0,19,4,6,0
JKL065,29,31,31,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
JKL066,30,32,32,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
PLF004,11,33,33,0,1,156,-9,2008,kig,46,54,27,0,19,4,6,0
PLF024,16,24,24,0,1,145,2,2008,kig,46,54,27,0,19,4,6,0
PLF101,18,25,25,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
PLF102,20,26,26,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
SMO012,1,25,25,0,1,145,2,2008,kig,46,54,27,0,19,4,6,0
SMO018,3,24,24,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
SMO020,3,28,28,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO026,5,28,28,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
SMO028,5,23,23,0,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
SMO029,5,27,27,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
SMO031,6,28,28,0,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
SMO032,6,28,28,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
SMO038,9,27,27,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
SMO041,8,25,25,0,1,147,0,2008,kig,46,54,27,0,19,4,6,0
SMO049,10,30,30,0,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
SMO050,10,27,27,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO051,11,31,31,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
SMO052,11,26,26,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO053,11,29,29,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
SMO055,12,25,25,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO056,12,27,27,0,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO059,14,29,29,0,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
SMO065,15,32,32,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
SMO069,16,28,28,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
SMO070,16,30,30,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
SMO071,18,29,29,0,1,150,-3,2008,kig,46,54,27,0,19,4,6,0
BCL038,6,6,25,1,1,147,0,2008,kig,46,54,27,0,19,4,6,0
BCL039,6,6,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
BCL044,7,7,18,1,1,145,2,2008,kig,46,54,27,0,19,4,6,0
BCL049,8,8,18,1,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
BCL061,15,26,29,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
BCL069,18,18,25,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
JKL022,5,5,12,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
JKL027,6,6,18,1,1,147,0,2008,kig,46,54,27,0,19,4,6,0
JKL029,6,6,18,1,1,144,3,2008,kig,46,54,27,0,19,4,6,0
JKL032,7,7,18,1,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
JKL051,15,19,26,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
JKL054,15,24,26,1,1,148,-1,2008,kig,46,54,27,0,19,4,6,0
JKL064,22,26,32,1,1,162,-15,2008,kig,46,54,27,0,19,4,6,0
PLF010,12,25,32,1,1,158,-11,2008,kig,46,54,27,0,19,4,6,0
SMO021,4,4,16,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO023,4,20,25,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO033,6,6,18,1,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
SMO034,7,7,18,1,1,149,-2,2008,kig,46,54,27,0,19,4,6,0
SMO035,7,7,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
SMO036,7,9,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
SMO039,8,8,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
SMO040,8,8,23,1,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
SMO042,8,18,23,1,1,144,3,2008,kig,46,54,27,0,19,4,6,0
SMO043,8,8,18,1,1,145,2,2008,kig,46,54,27,0,19,4,6,0
SMO044,8,8,18,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
SMO045,8,8,18,1,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
SMO048,9,18,23,1,1,146,1,2008,kig,46,54,27,0,19,4,6,0
SMO060,14,26,29,1,1,153,-6,2008,kig,46,54,27,0,19,4,6,0
SMO063,15,15,19,1,1,159,-12,2008,kig,46,54,27,0,19,4,6,0
SMO064,15,19,26,1,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
SMO068,15,26,28,1,1,152,-5,2008,kig,46,54,27,0,19,4,6,0
SMO073,19,25,32,1,1,165,-18,2008,kig,46,54,27,0,19,4,6,0
SMO076,20,20,26,1,1,166,-19,2008,kig,46,54,27,0,19,4,6,0
BCL053,11,31,31,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0
BCL066,17,34,34,0,1,163,-16,2008,kig,46,54,27,0,19,4,6,0
BCL068,18,30,30,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0
BCL070,23,34,34,0,1,159,-12,2008,kig,46,54,27,0,19,4,6,0
BCL072,25,35,35,0,1,160,-13,2008,kig,46,54,27,0,19,4,6,0
BCL073,26,32,32,0,1,163,-16,2008,kig,46,54,27,0,19,4,6,0
JKL055,16,34,34,0,1,160,-13,2008,kig,46,54,27,0,19,4,6,0
JKL056,16,32,32,0,1,154,-7,2008,kig,46,54,27,0,19,4,6,0
JKL058,16,35,35,0,1,160,-13,2008,kig,46,54,27,0,19,4,6,0
JKL061,16,32,32,0,1,151,-4,2008,kig,46,54,27,0,19,4,6,0
SMO067,15,32,32,0,1,157,-10,2008,kig,46,54,27,0,19,4,6,0
SMO072,19,33,33,0,1,159,-12,2008,kig,46,54,27,0,19,4,6,0
SMO074,19,33,33,0,1,161,-14,2008,kig,46,54,27,0,19,4,6,0
J00047,6,31,31,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
J00054,6,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
J00101,11,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
J00106,15,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
J00113,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
J00114,15,33,33,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
J00118,17,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
J00120,17,23,23,0,1,142,2,2009,kig,54,51,23,0,21,5,8,2
J00121,19,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2
J00122,15,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2
M00020,5,31,31,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
M00024,6,28,28,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
M00025,6,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
M00028,7,28,28,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
M00031,11,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
M00039,15,33,33,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2
M00041,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
M00043,17,34,34,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2
M00050,18,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
M00053,18,26,26,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
N00024,5,31,31,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
N00036,7,31,31,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
N00042,7,27,27,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
N00055,9,27,27,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
N00069,9,28,28,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
N00077,11,36,36,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
N00079,11,30,30,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2
N00082,11,27,27,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
N00092,15,37,37,0,1,157,-13,2009,kig,54,51,23,0,21,5,8,2
N00094,15,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
N00095,15,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2
N00096,15,32,32,0,1,151,-7,2009,kig,54,51,23,0,21,5,8,2
N00101,17,37,37,0,1,156,-12,2009,kig,54,51,23,0,21,5,8,2
N00103,17,36,36,0,1,155,-11,2009,kig,54,51,23,0,21,5,8,2
N00104,17,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
N00108,23,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
R00054,5,27,27,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00055,5,28,28,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00063,5,28,28,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00070,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
R00078,7,30,30,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
R00083,7,28,28,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
R00085,7,28,28,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
R00102,11,29,29,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00103,11,29,29,0,1,152,-8,2009,kig,54,51,23,0,21,5,8,2
R00111,11,28,28,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
R00125,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
R00129,15,22,22,0,1,144,0,2009,kig,54,51,23,0,21,5,8,2
R00134,18,27,27,0,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00135,19,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
R00137,21,34,34,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
S00008,15,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
S00009,15,30,30,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
S00010,15,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
S00012,15,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
S00014,15,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
S00015,15,34,34,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
S00016,15,31,31,0,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
T00053,6,29,29,0,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
T00072,11,27,27,0,1,143,1,2009,kig,54,51,23,0,21,5,8,2
T00088,15,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
T00091,16,34,34,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
T00092,17,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
T00093,17,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
T00095,25,28,28,0,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
T00096,26,30,30,0,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
J00038,5,5,15,1,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
J00051,6,6,15,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
J00072,7,7,21,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
J00080,9,9,24,1,1,151,-7,2009,kig,54,51,23,0,21,5,8,2
J00099,11,11,27,1,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
J00109,15,15,22,1,1,156,-12,2009,kig,54,51,23,0,21,5,8,2
J00110,15,15,31,1,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
J00117,16,16,26,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
M00005,4,23,26,1,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
M00042,16,16,29,1,1,157,-13,2009,kig,54,51,23,0,21,5,8,2
N00091,15,15,28,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
N00102,17,28,30,1,1,149,-5,2009,kig,54,51,23,0,21,5,8,2
R00057,5,5,15,1,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00058,5,5,15,1,1,146,-2,2009,kig,54,51,23,0,21,5,8,2
R00115,11,11,21,1,1,143,1,2009,kig,54,51,23,0,21,5,8,2
S00007,15,15,32,1,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
S00011,15,25,28,1,1,147,-3,2009,kig,54,51,23,0,21,5,8,2
S00017,21,21,26,1,1,151,-7,2009,kig,54,51,23,0,21,5,8,2
T00047,6,15,28,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
T00049,6,6,15,1,1,148,-4,2009,kig,54,51,23,0,21,5,8,2
T00085,11,11,20,1,1,145,-1,2009,kig,54,51,23,0,21,5,8,2
T00094,18,18,31,1,1,150,-6,2009,kig,54,51,23,0,21,5,8,2
J00102,11,35,35,0,1,153,-9,2009,kig,54,51,23,0,21,5,8,2
N00093,15,37,37,0,1,157,-13,2009,kig,54,51,23,0,21,5,8,2
N00106,18,37,37,0,1,159,-15,2009,kig,54,51,23,0,21,5,8,2
R00131,16,34,34,0,1,157,-13,2009,kig,54,51,23,0,21,5,8,2
R00136,20,37,37,0,1,158,-14,2009,kig,54,51,23,0,21,5,8,2
A00028,5,23,23,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1
A00035,7,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
A00044,8,20,20,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1
A00048,8,22,22,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
A00054,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
A00056,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
A00070,9,25,25,0,1,147,0,2010,kig,65,44,29,0,23,5,5,1
A00076,9,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1
A00081,10,23,23,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1
A00082,10,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
A00083,10,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
A00088,10,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
A00105,13,35,35,0,1,157,-10,2010,kig,65,44,29,0,23,5,5,1
A00109,14,20,20,0,1,142,5,2010,kig,65,44,29,0,23,5,5,1
M00040,7,28,28,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
M00041,7,29,29,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
M00065,9,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
M00072,9,30,30,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
M00074,9,28,28,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
M00080,10,22,22,0,1,144,3,2010,kig,65,44,29,0,23,5,5,1
M00082,10,33,33,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
M00083,10,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
M00086,10,25,25,0,1,147,0,2010,kig,65,44,29,0,23,5,5,1
M00090,16,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
M00093,23,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1
M00095,27,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
MW0082,7,31,31,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
MW0108,8,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
MW0118,9,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1
MW0120,9,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
MW0121,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
MW0123,9,27,27,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
MW0127,10,30,30,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
MW0140,11,34,34,0,1,156,-9,2010,kig,65,44,29,0,23,5,5,1
MW0144,11,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
MW0146,12,31,31,0,1,155,-8,2010,kig,65,44,29,0,23,5,5,1
N00049,5,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
N00060,8,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00069,8,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00083,8,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00085,9,32,32,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
N00088,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
N00091,9,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
N00092,9,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00094,9,32,32,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
N00095,10,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
N00096,10,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
N00101,10,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
N00113,11,27,27,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
N00114,11,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
N00116,13,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
N00121,15,31,31,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00122,15,34,34,0,1,156,-9,2010,kig,65,44,29,0,23,5,5,1
N00123,17,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
N00131,22,33,33,0,1,155,-8,2010,kig,65,44,29,0,23,5,5,1
N00132,22,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
R00002,13,28,28,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
R00005,3,27,27,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
R00007,3,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
R00013,5,28,28,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
R00020,5,26,26,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
R00025,7,24,24,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1
R00028,7,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
R00042,8,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
R00044,8,27,27,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
R00045,8,27,27,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
R00047,8,28,28,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
R00050,8,24,24,0,1,146,1,2010,kig,65,44,29,0,23,5,5,1
R00067,9,29,29,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
R00073,10,32,32,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
R00075,10,23,23,0,1,145,2,2010,kig,65,44,29,0,23,5,5,1
R00078,12,26,26,0,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
R00079,12,33,33,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
R00087,17,30,30,0,1,152,-5,2010,kig,65,44,29,0,23,5,5,1
R00090,23,29,29,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
A00050,8,8,15,1,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
H00003,16,16,27,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
M00067,9,26,28,1,1,147,0,2010,kig,65,44,29,0,23,5,5,1
MW0081,5,12,28,1,1,155,-8,2010,kig,65,44,29,0,23,5,5,1
MW0109,8,23,25,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
MW0112,8,24,25,1,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
MW0116,9,9,21,1,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
MW0126,10,24,26,1,1,148,-1,2010,kig,65,44,29,0,23,5,5,1
MW0145,12,12,28,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
N00074,8,8,31,1,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00100,10,10,23,1,1,145,2,2010,kig,65,44,29,0,23,5,5,1
N00115,12,12,33,1,1,156,-9,2010,kig,65,44,29,0,23,5,5,1
